up,dn,Average Experimental Interactions ($\pi^\alpha$),Average Published Claims ($\hat\mu^\alpha$)
9232,8788,0.5260300689461594,1.0
9232,9232,0.39273125930132724,1.0
9252,2115,0.4377942742024042,1.0
9308,941,0.3912972621169891,1.0
9308,942,0.343692025978943,1.0
9308,958,0.32265446798499825,1.0
9337,3576,0.4642914003752308,1.0
9352,5468,0.5990527060461728,1.0
9352,6098,0.5509661092923629,1.0
9474,3458,0.7000438997124264,1.0
9770,3265,0.7040570308192134,1.0
9770,6788,0.5338044054318852,1.0
9978,8454,0.4604264298348183,1.0
10018,572,0.2863161224374736,1.0
10018,842,0.5144675216196024,1.0
10018,3725,0.6692200303517503,1.0
10018,3952,0.5654708307248283,1.0
10018,5617,0.5051225219611467,1.0
10018,6387,0.7217055069022081,1.0
10018,7124,0.42406957041750315,1.0
10062,8431,0.46304973882457434,1.0
10135,207,0.3900367401997822,1.0
10135,3383,0.49395169427288754,1.0
10135,3569,0.6423763058729366,1.0
10135,4792,0.2071715526946536,1.0
10135,4846,0.40841443590790305,1.0
10135,6098,0.6159890988988425,1.0
10135,7422,0.5935627440235693,1.0
10135,22933,0.3832165337738057,1.0
10135,23564,0.49056596451591344,1.0
10146,4609,0.49901027926433006,1.0
10174,1950,0.3884059885988489,1.0
10174,2752,0.3469705611236707,1.0
10174,5594,0.42638979827464407,1.0
10174,6662,0.4504084079105995,1.0
10252,2668,0.5432627206230021,1.0
10252,10252,0.47102336901276576,1.0
10253,1950,0.5305371429937374,1.0
10253,2668,0.6133224136891071,1.0
10253,10253,0.10483257011286162,1.0
10273,1728,0.5015660125463769,1.0
10273,3308,0.2687601795533431,1.0
10327,1555,0.7654386708915255,1.0
10342,7124,0.43674111198250776,1.0
10342,7189,0.5924478813581826,1.0
10379,10379,0.36771693160850594,1.0
10397,999,0.5292817587980062,1.0
10397,6892,0.5993033265174614,1.0
10397,10397,0.5307648274321699,1.0
10474,7157,0.5476734679983432,1.0
10481,5077,0.8493275557486337,1.0
10481,7545,0.6858054011653882,1.0
10488,1230,0.27387933007052845,1.0
10488,60312,0.5935976931138862,1.0
10488,729230,0.4571787734405724,1.0
10524,581,0.7320295639839423,1.0
10524,3014,0.40703573220727735,1.0
10524,50943,0.6504972777267565,1.0
10533,9140,0.49975240227723483,1.0
10553,581,0.411330369669087,1.0
10553,7157,0.3930023741373002,1.0
10553,10553,0.5173061803974469,1.0
10628,7296,0.3671658703299572,1.0
10673,973,0.5361921861417973,1.0
10673,3703,0.2936027083963709,1.0
10673,4790,0.5766895214445696,1.0
10673,10018,0.5669402553689811,1.0
10695,7184,0.5069614436158452,1.0
10856,4609,0.6111775576749321,1.0
10888,4149,0.5552671566972798,1.0
10898,3553,0.7462094712115844,1.0
10898,10898,0.6935255041652008,1.0
10950,1956,0.41675310942305765,1.0
10971,2752,0.46917725237778585,1.0
10973,1385,0.5499750653364489,1.0
10987,3725,0.44284193306492486,1.0
10987,4790,0.5265594138471824,1.0
10987,7157,0.715953983500387,1.0
10987,9464,0.5235703797924144,1.0
10987,10987,0.559280194724271,1.0
11019,7442,0.4382111324051438,1.0
11019,8989,0.4350699600124165,1.0
11031,6517,0.6091501138509288,1.0
11156,207,0.5000129802594945,1.0
11156,4313,0.3059042897120615,1.0
11186,890,0.7605270645788873,1.0
11186,1000,0.5889714416745614,1.0
11186,2309,0.5109398234371071,1.0
11186,3398,0.7662800573831594,1.0
11186,7052,0.5633911996565835,1.0
11186,9352,0.4179986308843548,1.0
11186,11186,0.5601294294345337,1.0
11186,22809,0.3039956034999592,1.0
11200,672,0.733735405357472,1.0
11200,1595,0.42482730601265606,1.0
11200,9232,0.4730956339491575,1.0
11200,11200,0.9999999999999992,1.0
11230,581,0.45215025507231704,1.0
22933,6721,0.47956106376149077,1.0
23038,1432,0.4992711156719753,1.0
23038,1540,0.47632847803486644,1.0
23038,1831,0.5015059910213152,1.0
23038,2185,0.5301687663000295,1.0
23038,2247,0.43945726535162843,1.0
23038,2353,0.6977415855419755,1.0
23038,2597,0.49499294615056794,1.0
23038,3569,0.41412545661585604,1.0
23038,4149,0.5570255309768827,1.0
23038,5029,0.4528083493204782,1.0
23038,5053,0.43378619294608806,1.0
23038,5196,0.4502750096142781,1.0
23038,5294,0.41823903315524813,1.0
23038,5337,0.342180383848478,1.0
23038,5594,0.4266079300193718,1.0
23038,5599,0.37215678603554336,1.0
23038,5888,0.4808554512225793,1.0
23038,6093,0.5348414896397635,1.0
23038,7450,0.5788502027012461,1.0
23038,7783,0.41193583639668047,1.0
23038,9768,0.5388267643424869,1.0
23038,23531,0.5589334760582674,1.0
23062,1509,0.4650216863904043,1.0
23210,6392,0.4393516681006225,1.0
23405,2335,0.3708895009096561,1.0
23405,29102,0.5249838939894509,1.0
23462,4790,0.27692187130304124,1.0
23463,7184,0.6124289051358418,1.0
23492,999,0.5786985202527279,1.0
23512,2146,0.5409601756636667,1.0
23678,2890,0.46963528886108574,1.0
23678,2898,0.4981687796666535,1.0
23678,6535,0.4223513135214694,1.0
23678,23327,0.478258360042008,1.0
25793,7157,0.34005409475695897,1.0
25793,25793,0.45297061163131186,1.0
25797,268,0.4582030316025944,1.0
25797,968,0.5537183007785125,1.0
25801,1116,0.45478648029174323,1.0
25803,4680,0.4895089004213925,1.0
25803,6278,0.30792421209041104,1.0
25803,79679,0.37047987923939907,1.0
25805,595,0.5328176808080699,1.0
25805,4609,0.46803994942824,1.0
25805,8178,0.6427006815536471,1.0
25824,1431,0.4306153267847104,1.0
25824,8972,0.5796939370492112,1.0
25937,860,0.369506603429696,1.0
26136,4191,0.5941642661809009,1.0
26271,26271,0.563436753237602,1.0
26292,4609,0.6897750605732083,1.0
26298,26298,0.5087154181865403,1.0
26353,26353,0.3110083179765111,1.0
26762,3458,0.5838491455792769,1.0
26762,3565,0.6412679848178955,1.0
26994,1956,0.28658264017323715,1.0
26994,2064,0.26360467399702603,1.0
27035,836,0.5136592320431941,1.0
27035,1535,0.5756640245195702,1.0
27035,5599,0.6200984914132942,1.0
27035,7422,0.49976628676602775,1.0
27102,3320,0.442760745014967,1.0
28985,595,0.5618233979219472,1.0
28985,4193,0.6617551735956031,1.0
29103,3725,0.478872209548554,1.0
29940,29940,0.2706830237763277,1.0
29968,7070,0.47568612555587103,1.0
29984,3558,0.6655690743416183,1.0
29984,6714,0.6732526985903421,1.0
50615,596,0.5223390257344966,1.0
50943,3162,0.41243235214826257,1.0
50943,3558,0.4651184497795018,1.0
50943,3559,0.40799309160202335,1.0
50943,3567,0.32765846318554476,1.0
50943,3586,0.5073267959395495,1.0
50943,3976,0.3017600096500461,1.0
50943,4609,0.4739513978915169,1.0
50943,11006,0.5671364511590228,1.0
50943,50943,0.33272447408307126,1.0
50943,57338,0.4800275506340655,1.0
51070,4846,0.6578816286342258,1.0
51135,51135,0.5139566774395584,1.0
51176,860,0.6260516567108334,1.0
51176,3565,0.6552764490919902,1.0
51176,4322,0.41788081260811083,1.0
51176,4790,0.47594321571323905,1.0
51176,4880,0.6638406072906384,1.0
51271,3569,0.5955785536719482,1.0
51271,7124,0.6853609812390081,1.0
51271,51497,0.38491838724708666,1.0
51311,3586,0.5181753517679002,1.0
51311,3661,0.44428298140435707,1.0
53831,3565,0.39649391326355893,1.0
54205,839,0.7324747474519628,1.0
54205,6236,0.41580174418552435,1.0
54205,6469,0.6136267536021316,1.0
54205,7157,0.26940884742579807,1.0
54205,10894,0.4477479512361089,1.0
54205,23038,0.6284022441944743,1.0
54205,27429,0.5819129185933503,1.0
54205,56616,0.4027029478756583,1.0
54407,54407,0.5997321367373314,1.0
54658,2938,0.7218760994884662,1.0
55012,5599,0.3499939722411295,1.0
55256,836,0.6571953564891542,1.0
55278,1906,0.31204864340370175,1.0
55278,2056,0.5160407699157522,1.0
55278,3596,0.5974479000173273,1.0
55278,5010,0.5284010006849474,1.0
55278,27035,0.5093712131791315,1.0
55278,55278,0.5634947446267667,1.0
55294,4609,0.4914749655905584,1.0
55748,6262,0.5606292925907687,1.0
55872,55872,0.5747068248422478,1.0
56616,835,0.6008190750603556,1.0
56616,841,0.46988451295931594,1.0
57019,596,0.4774456070115201,1.0
57407,4790,0.3517866895267262,1.0
64135,1604,0.560509359771538,1.0
64135,3661,0.43248142749445495,1.0
64223,5617,0.4469991728212015,1.0
64400,947,0.5923621106485615,1.0
64400,4313,0.39236123892679176,1.0
64400,4318,0.4274897099245719,1.0
64750,57154,0.17917792730414162,1.0
64805,23038,0.6485553025240426,1.0
65057,3458,0.5163584284649846,1.0
65057,5104,0.5002503671046864,1.0
79139,4217,0.5450263816770988,1.0
79723,1029,0.6814789719523362,1.0
79885,3569,0.35118285504148306,1.0
79947,3569,0.5441516385988553,1.0
79947,7124,0.6013712208620445,1.0
79947,79947,0.621541321097989,1.0
80218,7295,0.3602043363679423,1.0
80237,4193,0.5831474944966853,1.0
80237,6935,0.5361035516061616,1.0
80237,7157,0.4225227490923441,1.0
80237,9839,0.5557092011381071,1.0
80714,6469,0.5875338671499548,1.0
84634,2796,0.6292583088978757,1.0
93185,928,0.5739784708330409,1.0
93185,975,0.40846484828501456,1.0
93185,4313,0.6128364382014866,1.0
93185,4323,0.5122724541158137,1.0
114609,4790,0.889924962441369,1.0
117581,860,0.4442308019443663,1.0
145264,7124,0.6048036598936969,1.0
148327,1385,0.2421544469130622,1.0
150094,1385,0.5443968052380905,1.0
150094,1956,0.5598292363261521,1.0
205564,6098,0.5861676103792547,1.0
100133941,999,0.5299133568084817,1.0
100133941,6403,0.45268403825115344,1.0
100133941,7043,0.1882444085120351,1.0
18,18,0.38225304530926707,0.0
47,6403,0.63818797747694,0.0
100,6517,0.43659212369259687,0.0
136,4790,0.37580981160758437,0.0
166,1636,0.6535905640599293,0.0
183,2006,0.49511258216938664,0.0
183,2673,0.6390426396685407,0.0
190,190,0.5055652149820303,0.0
203,22933,0.7210351549072281,0.0
207,238,0.4138065454122576,0.0
207,338,0.38462718990989714,0.0
207,355,0.5032227745505556,0.0
207,412,0.6783436683610707,0.0
207,672,0.4429953362370861,0.0
207,841,0.6392561459745156,0.0
207,1432,0.4354872089661959,0.0
207,1489,0.433838074478648,0.0
207,3091,0.3816456116697297,0.0
207,3397,0.5894462334873385,0.0
207,3458,0.4129554969012214,0.0
207,4792,0.34374932366483185,0.0
207,4803,0.2885294252751627,0.0
207,5266,0.42377503071635825,0.0
207,5329,0.48037326216152393,0.0
207,5347,0.4860433889730614,0.0
207,5604,0.6486984757176248,0.0
207,6360,0.3710463656703786,0.0
207,6403,0.5756648067390618,0.0
207,6635,0.39450471680793336,0.0
207,6714,0.48390112236217564,0.0
207,7349,0.5800266720870844,0.0
207,7490,0.5687677940806468,0.0
207,8837,0.5660317577091049,0.0
207,9429,0.39526225480369925,0.0
207,22915,0.6469363228807121,0.0
207,50508,0.5535504141777242,0.0
216,218,0.3614800787145719,0.0
224,224,0.4516601448291139,0.0
224,4790,0.4474559220994054,0.0
224,5362,0.5688927595202626,0.0
231,1327,0.2784613199899345,0.0
231,1728,0.5358076386629083,0.0
231,6046,0.471603925994837,0.0
231,7369,0.42907918183533905,0.0
259,3383,0.371856454746559,0.0
259,3818,0.5761548539823993,0.0
283,1432,0.4973552548764549,0.0
283,4318,0.7131922874379244,0.0
283,4922,0.3976213378243613,0.0
283,7010,0.6905756453129318,0.0
290,3576,0.6498336478570754,0.0
290,3605,0.5528515538259461,0.0
292,3320,0.456515677117235,0.0
292,4313,0.3433284387034652,0.0
292,4318,0.5225564226853706,0.0
292,4323,0.6264434816250606,0.0
292,7422,0.3539749111923415,0.0
301,1950,0.7293882323816477,0.0
301,1991,0.5497914022012264,0.0
301,4790,0.6746201224211211,0.0
301,5617,0.447951781240179,0.0
302,10763,0.4080148966745505,0.0
308,948,0.507179397398155,0.0
308,2147,0.7084752557342239,0.0
308,2159,0.6832596336310227,0.0
310,310,0.4379929898408475,0.0
327,351,0.3138518274822936,0.0
328,142,0.3399226886033792,0.0
328,328,0.37776158488321454,0.0
328,5617,0.5521038562825463,0.0
329,835,0.7943202306556303,0.0
335,4023,0.6406024970909748,0.0
336,3990,0.8155265598516679,0.0
336,4846,0.24999702114243794,0.0
353,132,0.5001155760692851,0.0
353,717,0.527569788766284,0.0
353,2194,0.3854447620470274,0.0
353,3458,0.7323887182608328,0.0
353,4803,0.606263454054276,0.0
353,7124,0.6737418925007614,0.0
353,7915,0.5706635424272345,0.0
353,9278,0.8023757306211445,0.0
355,4255,0.376510522427317,0.0
356,54808,0.5142995368294595,0.0
369,4087,0.44062740739681405,0.0
382,382,0.48246033882094663,0.0
387,1831,0.25217907992985095,0.0
387,29933,0.6297411327168587,0.0
390,387,0.6720574717625326,0.0
406,4609,0.39796970896764333,0.0
468,1649,0.5463408576941382,0.0
471,207,0.290831342934569,0.0
471,596,0.7884815738321618,0.0
471,1385,0.4365743594957977,0.0
471,2475,0.41954444109048405,0.0
471,2523,0.6511892554125875,0.0
471,3308,0.5287095239055759,0.0
471,3558,0.4941555423188709,0.0
572,898,0.7129698085609862,0.0
581,308,0.5245900160013189,0.0
581,329,0.692412431429302,0.0
581,330,0.6255522275361305,0.0
581,331,0.4568565199339014,0.0
581,2353,0.4396602318385488,0.0
581,3565,0.4012231543258964,0.0
581,3725,0.4441796106868027,0.0
581,8651,0.5740585253725681,0.0
595,672,0.8601266091702804,0.0
595,4654,0.304414801866419,0.0
595,4656,0.35712426455925517,0.0
595,4899,0.5638193730462623,0.0
595,5970,0.42618828672910514,0.0
595,7124,0.39918166389821186,0.0
595,55665,0.3937901098429377,0.0
598,3725,0.6098694235582045,0.0
598,4170,0.38287271578153637,0.0
598,4318,0.43647742899609493,0.0
598,4790,0.5838472112167914,0.0
598,5601,0.5379754132263974,0.0
598,7417,0.3784942332164937,0.0
598,9131,0.5833656756365745,0.0
598,27242,0.45563563113620337,0.0
599,578,0.5141611407433466,0.0
604,387,0.23373454367858737,0.0
604,1111,0.8725990766695612,0.0
629,6351,0.5082837214174499,0.0
637,637,0.051744565123466923,0.0
638,596,0.5473319617868914,0.0
638,598,0.33273642144220705,0.0
639,4624,0.6189850783687375,0.0
639,5079,0.5014875281769019,0.0
642,642,0.6816885800874277,0.0
652,653,0.6406791595777319,0.0
652,655,0.7489308282170233,0.0
652,860,0.5380889054082276,0.0
652,861,0.6399601291903992,0.0
652,1586,0.5632161489498781,0.0
652,2302,0.49563735512478296,0.0
652,5225,0.5721018000598121,0.0
652,5601,0.3089318109762473,0.0
652,7356,0.26200616963287404,0.0
672,4609,0.580568583743727,0.0
672,5655,0.49666964651013773,0.0
672,5925,0.6305629629865113,0.0
672,6850,0.6157757199445337,0.0
672,7422,0.5215019433689899,0.0
672,9734,0.49113152207938443,0.0
673,3320,0.5576957350053671,0.0
694,596,0.46839808774959,0.0
695,3630,0.39887064248002435,0.0
695,6098,0.5411762784872076,0.0
701,701,0.999203746000576,0.0
701,9232,0.5469320242439445,0.0
717,31,0.46566135604497616,0.0
717,3827,0.42133650404030454,0.0
717,5743,0.27133792138338564,0.0
717,6863,0.4852411634918908,0.0
717,8544,0.40935960296752866,0.0
780,6750,0.5500452306614655,0.0
811,1050,0.5261894846256788,0.0
811,3146,0.5382798070162733,0.0
811,4313,0.6137485077604765,0.0
811,5465,0.5769822533331548,0.0
836,896,0.4712819144694916,0.0
836,2353,0.5902171788101299,0.0
836,3725,0.43356871935259444,0.0
836,3981,0.36833224595089376,0.0
836,4609,0.5445902070619498,0.0
836,4790,0.5886929667543498,0.0
836,5743,0.8058302340282943,0.0
836,6774,0.32693811962907254,0.0
836,9021,0.31213159231952936,0.0
840,596,0.36630660117120717,0.0
840,840,0.39512748434971806,0.0
840,842,0.5673617464428342,0.0
842,2353,0.4593075628624932,0.0
842,3725,0.20195925680660026,0.0
842,5743,0.4794403082676857,0.0
842,23411,0.5339399749610256,0.0
857,387,0.297583151027929,0.0
857,581,0.31870823991261693,0.0
857,2247,0.4864011977315575,0.0
857,2261,0.5458248338360515,0.0
857,4313,0.6609307190460636,0.0
857,7157,0.3857421770778564,0.0
868,207,0.4520927715711086,0.0
868,1950,0.7079882384340035,0.0
868,1956,0.5726672349464214,0.0
875,846,0.3830819539744455,0.0
875,5375,0.43783472862041695,0.0
894,595,0.3133207338726812,0.0
894,4804,0.28706581545517584,0.0
894,5111,0.48898330478869806,0.0
896,995,0.7744175000472209,0.0
898,3065,0.3630657472571749,0.0
930,5788,0.4595133008177254,0.0
930,6464,0.3292152124282619,0.0
958,1234,0.6777304885916005,0.0
958,3567,0.6755619740610406,0.0
958,23308,0.7203380361977669,0.0
960,952,0.5845799243199802,0.0
960,1277,0.25144802984336684,0.0
960,2064,0.5603905551358139,0.0
960,2208,0.41970917115783923,0.0
960,6098,0.5031583810369668,0.0
960,6402,0.3887712264532671,0.0
960,11096,0.4778718029607771,0.0
966,914,0.3654506211491411,0.0
966,965,0.38462772917794186,0.0
966,966,0.3562415412400235,0.0
983,5455,0.6000996095467895,0.0
993,1017,0.32304533600203833,0.0
1017,1017,0.4430849292860817,0.0
1017,2475,0.3905703552599541,0.0
1017,3458,0.5120164674783297,0.0
1019,983,0.7048281676472921,0.0
1019,1029,0.37111766484516095,0.0
1020,207,0.5657721101270625,0.0
1020,1942,0.44485920338981877,0.0
1020,5879,0.39625562910019607,0.0
1021,861,0.20142253944616367,0.0
1021,896,0.39878159850404216,0.0
1025,6829,0.5509392615885513,0.0
1026,4609,0.29046856013298017,0.0
1027,387,0.13415872314255683,0.0
1027,596,0.8019788127830387,0.0
1027,983,0.015221241694672639,0.0
1027,1019,0.027892976270664234,0.0
1027,4613,0.4069547040069631,0.0
1045,1044,0.8604367551890607,0.0
1045,4224,0.9079251176145166,0.0
1045,5743,0.7094273798803946,0.0
1154,3569,0.545501027039619,0.0
1154,5617,0.6594214628528703,0.0
1154,6777,0.706606888730585,0.0
1154,9021,0.4558254939763643,0.0
1312,1312,0.3992460352335794,0.0
1316,283,0.7820560763221658,0.0
1363,7124,0.5987305505862892,0.0
1385,841,0.4881073696037511,0.0
1385,2308,0.5744815414644249,0.0
1385,3558,0.47695456330982844,0.0
1385,3976,0.39480422243297286,0.0
1385,4318,0.5255095421601136,0.0
1385,5465,0.4819542423962097,0.0
1385,8050,0.49716637169338573,0.0
1385,22808,0.4815215724367621,0.0
1398,5478,0.4477096543741455,0.0
1432,207,0.4989713933864623,0.0
1432,891,0.494854833850134,0.0
1432,1021,0.37415412421516764,0.0
1432,1052,0.7884095440138315,0.0
1445,4018,0.5196105996765261,0.0
1445,4067,0.4689517393672986,0.0
1445,6279,0.6352401895111525,0.0
1468,415,0.4853855235771819,0.0
1468,1728,0.5865320250536901,0.0
1490,633,0.3916449293809356,0.0
1490,1490,0.21075274434303304,0.0
1490,4015,0.5943245795528886,0.0
1490,4092,0.4561396749324352,0.0
1493,3569,0.6330375483980283,0.0
1493,6778,0.35722429312808124,0.0
1509,351,0.49285462332532853,0.0
1509,4133,0.6748756788745678,0.0
1543,1545,0.4585917018815738,0.0
1543,1548,0.5820965727224517,0.0
1543,1571,0.4036369786094457,0.0
1543,5896,0.4199598670935558,0.0
1591,1591,0.5475250389235062,0.0
1591,1594,0.6221586927090569,0.0
1595,891,0.46002212667095843,0.0
1595,10763,0.5301011947751159,0.0
1604,718,0.16739589638182323,0.0
1604,1604,0.37866598311573496,0.0
1606,7124,0.2343222733513755,0.0
1616,1613,0.5656519140687396,0.0
1616,3315,0.1728142241885806,0.0
1622,5465,0.31827750795711196,0.0
1633,1633,0.6397337963685975,0.0
1647,5599,0.8964388607973626,0.0
1647,6446,0.7444298644891976,0.0
1649,596,0.4632451375210181,0.0
1649,4654,0.5351240893461346,0.0
1649,4790,0.6386688829992201,0.0
1666,1576,0.4853126849163526,0.0
1666,1644,0.5158485861048282,0.0
1666,4051,0.43174671795108,0.0
1666,5447,0.46370175894747784,0.0
1666,6401,0.569609953245657,0.0
1718,836,0.35861291573975995,0.0
1718,1555,0.5725273518358396,0.0
1718,3565,0.5076770539691946,0.0
1788,3486,0.14325395904844818,0.0
1810,6908,0.6315579802340912,0.0
1831,941,0.7719401635843237,0.0
1831,942,0.6882842975608242,0.0
1831,2309,0.3054566504721131,0.0
1845,5599,0.3588557272612114,0.0
1903,8720,0.4776879887792407,0.0
1903,9294,0.6192254226690653,0.0
1956,595,0.5012182198125825,0.0
1956,1588,0.6151508429518888,0.0
1956,2035,0.46147686239153973,0.0
1956,3479,0.403341547870055,0.0
1956,3791,0.3413451464831717,0.0
1956,4018,0.4749471932536138,0.0
1956,4609,0.5534662879086054,0.0
1956,4864,0.6931699348423843,0.0
1956,5728,0.41489471554100726,0.0
1956,5770,0.36865489387973777,0.0
1956,5979,0.5493758300418076,0.0
1956,7018,0.8272110400862689,0.0
1956,7132,0.45142933061853524,0.0
1956,8743,0.45773591850226664,0.0
1956,22882,0.4910355539609058,0.0
1956,27250,0.4459450653291518,0.0
1956,29072,0.5226482184109589,0.0
1958,664,0.3857122745624807,0.0
1958,4306,0.4630774210463848,0.0
1960,1958,0.43395368178072063,0.0
1960,4665,0.712758920895989,0.0
1962,7498,0.6279479653624005,0.0
1977,538,0.5811929424842225,0.0
1978,3479,0.5661015232142435,0.0
2017,2252,0.38922557049975226,0.0
2017,10013,0.42330480073787646,0.0
2042,3717,0.7014110391707202,0.0
2052,2053,0.6094710333684643,0.0
2056,581,0.10427115118582886,0.0
2056,7124,0.576435585481198,0.0
2056,8739,0.5638506872150791,0.0
2056,25823,0.6396800491024595,0.0
2065,4790,0.5740848574968382,0.0
2099,595,0.23040550451283304,0.0
2099,4953,0.3579943290502102,0.0
2099,5021,0.39585414691058807,0.0
2119,1956,0.5761585252775879,0.0
2130,5457,0.34412047336318213,0.0
2146,2146,0.39252525140577316,0.0
2146,3206,0.4462798036695276,0.0
2146,7076,0.46861833012518395,0.0
2152,196,0.4164807591424103,0.0
2152,5266,0.5068640616358098,0.0
2152,7035,0.5596588845797588,0.0
2159,5104,0.7033206401770558,0.0
2224,2247,0.5159624533354925,0.0
2230,181,0.5965026983361487,0.0
2230,5367,0.5657458283342439,0.0
2230,6046,0.4310534920179776,0.0
2232,1583,0.5829022283269161,0.0
2232,54205,0.6995464927074433,0.0
2260,7294,0.5063090546343417,0.0
2263,7422,0.2943964900162162,0.0
2274,1877,0.5557977113855923,0.0
2288,2288,0.2962399281277692,0.0
2309,207,0.6277156459777643,0.0
2309,3091,0.4060875286869998,0.0
2309,6098,0.34882469155807244,0.0
2309,9260,0.6723098002629714,0.0
2321,23583,0.5901518391829751,0.0
2353,367,0.6028056926423409,0.0
2353,1051,0.10468403240390711,0.0
2353,1191,0.38602456301847127,0.0
2353,2355,0.584753213255043,0.0
2353,2908,0.8601619201166155,0.0
2353,3309,0.4409352654169816,0.0
2353,3565,0.6116502413546867,0.0
2353,6046,0.5882619265365271,0.0
2353,7020,0.5965733709478607,0.0
2353,7124,0.42795106580541065,0.0
2355,4772,0.5458427816938555,0.0
2494,2703,0.4365382634187275,0.0
2494,5604,0.564027090621434,0.0
2534,1432,0.45907725724310955,0.0
2534,1436,0.5438059508515707,0.0
2534,2534,0.5289494145691469,0.0
2548,3948,0.5368494704092431,0.0
2597,84909,0.5194906286638513,0.0
2624,285,0.5847310910601428,0.0
2624,2523,0.5789513781941161,0.0
2625,2625,0.366492871720015,0.0
2697,2709,0.3644402739147099,0.0
2697,6506,0.41208871643268385,0.0
2697,8720,0.47058197552877173,0.0
2745,2597,0.4503643451614395,0.0
2745,4790,0.5656834468826535,0.0
2745,10539,0.44443368571891556,0.0
2885,940,0.550404257000839,0.0
2885,2252,0.5888166418385891,0.0
2885,2885,0.4307713358651051,0.0
2908,356,0.7085348492903608,0.0
2908,1576,0.544202628206122,0.0
2908,4790,0.45027904922330775,0.0
2908,5743,0.8026619685083016,0.0
2919,596,0.7025964902732061,0.0
2919,2796,0.5924061024318438,0.0
2919,6046,0.634732218215888,0.0
2925,7422,0.5227806725254899,0.0
2946,3553,0.6381962503362774,0.0
2946,3569,0.4642555424406312,0.0
2946,7124,0.6129095877263792,0.0
2959,2959,0.6139526655305863,0.0
2990,2990,0.34996360351261524,0.0
3030,2520,0.3311435005734453,0.0
3030,6723,0.6531710475655155,0.0
3034,4803,0.3759794008860463,0.0
3065,1028,0.593081296051206,0.0
3065,3065,0.4797622650247919,0.0
3065,4602,0.5119037097899841,0.0
3065,8434,0.45095079970899565,0.0
3091,3091,0.3835743091444996,0.0
3146,836,0.6521223330628096,0.0
3146,842,0.475871629208505,0.0
3156,6347,0.49654758047454944,0.0
3159,999,0.5645174769309103,0.0
3161,10153,0.5192632418705216,0.0
3162,283,0.7191428341271278,0.0
3162,1666,0.5838823639900586,0.0
3162,3163,0.6541585471182678,0.0
3162,4843,0.5534873620445816,0.0
3162,6772,0.5128677159006669,0.0
3162,9815,0.4923562248185188,0.0
3172,4609,0.4954557821778146,0.0
3172,4790,0.7055956674731025,0.0
3172,8856,0.9847606276476694,0.0
3198,5087,0.6205894633581126,0.0
3206,1536,0.22488334945748262,0.0
3242,1540,0.41748754953172734,0.0
3265,672,0.39022308438598086,0.0
3265,1029,0.20973007312474257,0.0
3265,6714,0.9399826436838606,0.0
3265,7486,0.527429714956644,0.0
3265,55743,0.3070223626797741,0.0
3297,1051,0.32037426397544194,0.0
3300,3312,0.38293071325268424,0.0
3312,2547,0.503736077567564,0.0
3312,3925,0.20131130626003435,0.0
3313,6098,0.34640799454878834,0.0
3320,867,0.5937359140275544,0.0
3320,1431,0.5951282597474307,0.0
3320,3146,0.5220705896922431,0.0
3320,6635,0.5673836191381703,0.0
3320,10963,0.4221819002735251,0.0
3320,23770,0.5263335761215485,0.0
3329,598,0.46212229027329693,0.0
3329,3308,0.2902294901893812,0.0
3329,3458,0.4625209297410566,0.0
3329,3480,0.5394500683428541,0.0
3383,948,0.38311807850449964,0.0
3383,3565,0.32092045104552214,0.0
3383,3586,0.35718672599937906,0.0
3398,947,0.5843435938004368,0.0
3398,3398,1.0,0.0
3398,5933,0.5638269993039527,0.0
3399,429,0.5900844811624576,0.0
3399,947,0.6627615636577617,0.0
3399,9063,0.5673350984867764,0.0
3399,51588,0.4038287982441311,0.0
3456,925,0.6362610530284104,0.0
3458,19,0.7399338674513265,0.0
3458,100,0.5381526398346727,0.0
3458,133,0.4830251416976221,0.0
3458,176,0.8318122336538458,0.0
3458,196,0.7062526287000505,0.0
3458,1026,0.9754958697983003,0.0
3458,1027,0.7105987551117039,0.0
3458,1080,0.32511103694400445,0.0
3458,1280,0.6329674906679376,0.0
3458,1356,0.8477739302245774,0.0
3458,1512,0.0968757481307515,0.0
3458,2057,0.5296125810223149,0.0
3458,2523,0.8227495256138584,0.0
3458,2811,0.1994846956841959,0.0
3458,3082,0.7233856979434212,0.0
3458,3479,0.46111770351567233,0.0
3458,3578,0.8499635195299999,0.0
3458,3589,0.45978433316876444,0.0
3458,3949,0.6567150775176467,0.0
3458,4023,0.6457342620842692,0.0
3458,4155,0.7439789552111831,0.0
3458,4179,0.41755318080393955,0.0
3458,4312,0.6873281713509845,0.0
3458,4313,0.45502132238608467,0.0
3458,4322,0.7513915767163533,0.0
3458,4793,0.9744344828527233,0.0
3458,5111,0.011004268601277862,0.0
3458,5243,0.49355791848257957,0.0
3458,5806,0.7219240433512082,0.0
3458,5972,0.5296464709961544,0.0
3458,6362,0.6969064919443869,0.0
3458,6367,0.53863360844023,0.0
3458,6439,0.5923862271487513,0.0
3458,6614,0.8069757165241898,0.0
3458,6770,0.6607794119799038,0.0
3458,6778,0.6532127226410963,0.0
3458,7038,0.5265586071598128,0.0
3458,7057,0.5402086778188258,0.0
3458,7082,0.44529357309509765,0.0
3458,7173,0.7378042196228063,0.0
3458,9734,0.8034297063643835,0.0
