up,dn,Average Experimental Interactions ($\pi^\alpha$),Average Published Claims ($\hat\mu^\alpha$)
5824,55670,0.6779350685134822,1.0
5867,885,0.5678757769288706,1.0
5867,1080,0.29290416964610355,1.0
5867,1184,0.6815283678244975,1.0
5867,2042,0.3295222479588923,1.0
5867,2048,0.6873780743001268,1.0
5867,5729,0.5237326571204891,1.0
5867,5771,0.8093808298201275,1.0
5867,10397,0.6212833702397326,1.0
5867,23607,0.3107989837611922,1.0
5868,207,0.4038634832162802,1.0
5868,368,0.31930737189095654,1.0
5868,900,0.5939925131989491,1.0
5868,2890,0.4035172467527222,1.0
5868,3064,0.43785069526146836,1.0
5868,3579,0.5719834958404929,1.0
5868,3630,0.3222819711300271,1.0
5868,4036,0.4510430677399492,1.0
5868,5199,0.4235108135127333,1.0
5868,5266,0.5757906809835975,1.0
5868,6382,0.1958713753189973,1.0
5868,6622,0.697867612516746,1.0
5868,6810,0.38356777898817035,1.0
5868,8766,0.5625463907728556,1.0
5868,10313,0.5453928827749682,1.0
5868,11311,0.5203638802125424,1.0
5868,23011,0.4209150090919801,1.0
5868,51715,0.34530098285152133,1.0
5868,60482,0.38182236316721996,1.0
5868,261726,0.5489550355518317,1.0
5873,900,0.24474416394216586,1.0
5873,1509,0.22263293836328185,1.0
5873,3630,0.8190676811245607,1.0
5873,4644,0.5986737039256551,1.0
5873,8766,0.6101184980585616,1.0
5873,23603,0.4836933160718895,1.0
5873,25924,0.6087879012285244,1.0
5875,1121,0.6371970915374136,1.0
5879,25,0.45079765159170776,1.0
5879,142,0.5537587390942569,1.0
5879,351,0.3146792863963611,1.0
5879,389,0.4071501718017012,1.0
5879,397,0.6403107784947231,1.0
5879,412,0.7547246904602417,1.0
5879,595,0.5088632731324101,1.0
5879,682,0.4199002131677805,1.0
5879,706,0.4726057466036564,1.0
5879,760,0.4271144376890389,1.0
5879,788,0.6627830460382729,1.0
5879,900,0.445183046428163,1.0
5879,1000,0.6210883435647045,1.0
5879,1003,0.7261890116589016,1.0
5879,1020,0.3528400965791617,1.0
5879,1026,0.36602184999143667,1.0
5879,1027,0.5691150196274679,1.0
5879,1121,0.7011857238100004,1.0
5879,1269,0.645166866771858,1.0
5879,1398,0.47230336978207155,1.0
5879,1440,0.44673453810934244,1.0
5879,1499,0.6333329497099927,1.0
5879,1536,0.58817034131398,1.0
5879,1636,0.7085339709900809,1.0
5879,1739,0.5700602985332357,1.0
5879,1742,0.6107178742985772,1.0
5879,1808,0.17704280571579079,1.0
5879,1843,0.6037815970974161,1.0
5879,1917,0.06514841997281658,1.0
5879,1956,0.65289094058676,1.0
5879,2011,0.6350624329502077,1.0
5879,2247,0.529819031581089,1.0
5879,2664,0.4720265327895804,1.0
5879,2886,0.431519926534451,1.0
5879,3084,0.6039632821295403,1.0
5879,3273,0.5483487726371093,1.0
5879,3297,0.21451125743896587,1.0
5879,3315,0.22501134890102953,1.0
5879,3329,0.46457585247625327,1.0
5879,3552,0.5140476946421044,1.0
5879,3558,0.5582853647740215,1.0
5879,3560,0.613346646470651,1.0
5879,3562,0.6403965716389508,1.0
5879,3565,0.5663830786756976,1.0
5879,3630,0.5816332670787364,1.0
5879,3655,0.5875954273790639,1.0
5879,3725,0.5510774530906455,1.0
5879,3958,0.36560467883486225,1.0
5879,4249,0.6551711591857386,1.0
5879,4286,0.4685328852205636,1.0
5879,4478,0.5657801802783577,1.0
5879,5155,0.6191842459752145,1.0
5879,5163,0.4426366978141476,1.0
5879,5291,0.633550179293958,1.0
5879,5330,0.6343436965759105,1.0
5879,5604,0.6029381062426649,1.0
5879,5618,0.6971395165250386,1.0
5879,5829,0.32492185115189387,1.0
5879,5880,0.781376956151538,1.0
5879,5962,0.5315887087992319,1.0
5879,5971,0.4974207063544805,1.0
5879,6194,0.2984240562089121,1.0
5879,6502,0.5082097781055371,1.0
5879,6517,0.6625273947293018,1.0
5879,6581,0.5834932224183829,1.0
5879,6722,0.49424699333142863,1.0
5879,6776,0.8335366050924882,1.0
5879,6794,0.647889981098326,1.0
5879,7016,0.5212065100509,1.0
5879,7124,0.48879174674671083,1.0
5879,7306,0.48862861640875593,1.0
5879,7408,0.5060267178867185,1.0
5879,7422,0.09855635661942941,1.0
5879,8525,0.48944174568135684,1.0
5879,8732,0.5509073742675634,1.0
5879,8842,0.4180655773957995,1.0
5879,9139,0.6535011023305926,1.0
5879,9175,0.5168567847057245,1.0
5879,9402,0.6091048954797958,1.0
5879,9748,0.604162875169133,1.0
5879,10380,0.6594012492778631,1.0
5879,10928,0.5910743617856666,1.0
5879,23463,0.9056151082759833,1.0
5879,26999,0.5109769324043144,1.0
5879,50848,0.5767145009721374,1.0
5879,55738,0.6968350857283232,1.0
5879,56288,0.5304661783708523,1.0
5879,56731,0.47661503097545,1.0
5879,114548,0.569141945326556,1.0
5887,6996,0.7508540220169415,1.0
5887,7157,0.5810312844464891,1.0
5887,7508,0.6076273140057047,1.0
5891,186,0.6070914824973718,1.0
5891,351,0.17884841277957253,1.0
5891,1045,0.5171412630193192,1.0
5891,1435,0.45323552557323193,1.0
5891,3119,0.4437377169474905,1.0
5891,3383,0.951862479852665,1.0
5891,3630,0.3869426183525074,1.0
5891,3929,0.7539677438416611,1.0
5891,4049,0.5181212430839622,1.0
5891,4842,0.5265149738540189,1.0
5891,4843,0.5165264357094271,1.0
5891,5053,0.5335790022134417,1.0
5891,5077,0.5974845343307646,1.0
5891,5949,0.5975220953210261,1.0
5891,6283,0.5946104943488872,1.0
5891,6286,0.6999739179754668,1.0
5891,6714,0.7229903719930438,1.0
5891,6750,0.5033859888453937,1.0
5891,7412,0.6443797842668537,1.0
5891,7422,0.37648076394075,1.0
5891,9402,0.6986655805246931,1.0
5891,10598,0.15815573411514638,1.0
5894,302,0.45648393940385446,1.0
5894,355,0.5581015520133905,1.0
5894,673,0.6675959193523956,1.0
5894,821,0.5279027792382328,1.0
5894,940,0.42847582532740525,1.0
5894,983,0.30978536303550247,1.0
5894,993,0.47958255448458825,1.0
5894,995,0.42123763756248045,1.0
5894,1435,0.4895274624575588,1.0
5894,1436,0.41827564835522224,1.0
5894,1649,0.6105683889489585,1.0
5894,1760,0.44858230576810826,1.0
5894,1827,0.42293608135585914,1.0
5894,1843,0.6097109398999402,1.0
5894,1956,0.776612036643709,1.0
5894,2026,0.4664338256659925,1.0
5894,2042,0.5597035874556676,1.0
5894,2339,0.6446424552457719,1.0
5894,2475,0.5105014387914417,1.0
5894,2534,0.4687447791100253,1.0
5894,2887,0.6610288321169913,1.0
5894,2932,0.5627562234948186,1.0
5894,3208,0.5894200183076029,1.0
5894,3326,0.44456441098622296,1.0
5894,3480,0.47169152098534506,1.0
5894,3553,0.4618536115364742,1.0
5894,3562,0.49326302491694207,1.0
5894,3643,0.4031989947501969,1.0
5894,3664,0.5721088623445258,1.0
5894,3859,0.5030373196738721,1.0
5894,4312,0.8475042661042913,1.0
5894,4609,0.45748976518186846,1.0
5894,4633,0.5420963760655998,1.0
5894,4792,0.15734306102536594,1.0
5894,4803,0.43881938958849853,1.0
5894,4893,0.821909072174078,1.0
5894,4904,0.5882700846855545,1.0
5894,5155,0.5437202514497825,1.0
5894,5243,0.5923017698662517,1.0
5894,5578,0.5432314101673015,1.0
5894,5595,0.5622242554222505,1.0
5894,5605,0.3823269810695224,1.0
5894,5617,0.5080328721193819,1.0
5894,5743,0.4963728793900734,1.0
5894,5979,0.5273428626747554,1.0
5894,6239,0.5004737154547519,1.0
5894,6283,0.5823053183310801,1.0
5894,6464,0.5695422295093783,1.0
5894,6772,0.2943732138980649,1.0
5894,6817,0.5443524496404348,1.0
5894,7173,0.4064212044626288,1.0
5894,7216,0.42567929154454265,1.0
5894,7422,0.13978840357633726,1.0
5894,7430,0.44152312761462853,1.0
5894,7431,0.38409831209680356,1.0
5894,7980,0.4640881743431816,1.0
5894,8844,0.5130754386777743,1.0
5894,10048,0.4547257811970408,1.0
5894,10551,0.8349428632561867,1.0
5894,10561,0.4982371508919429,1.0
5894,10580,0.6145506159491945,1.0
5894,11140,0.516602903298583,1.0
5894,55034,0.48779574410781895,1.0
5894,79184,0.3552841020905757,1.0
5894,283871,0.5474763468312425,1.0
5898,375,0.45926539541486916,1.0
5898,472,0.39817448626024254,1.0
5898,857,0.4023035251688299,1.0
5898,998,0.5795435615132254,1.0
5898,999,0.5328045805609369,1.0
5898,1571,0.607120027717159,1.0
5898,1950,0.5056950619446223,1.0
5898,1956,0.5246063943498904,1.0
5898,2048,0.559996680958808,1.0
5898,3725,0.4731698101014329,1.0
5898,4043,0.5632253108876103,1.0
5898,4641,0.5229587717272053,1.0
5898,5048,0.29623953899455296,1.0
5898,5266,0.2247343663214023,1.0
5898,5337,0.5765671811892363,1.0
5898,5899,0.4261544923967606,1.0
5898,5921,0.6392426420140216,1.0
5898,6018,0.4849453110987102,1.0
5898,6239,0.4812913397359185,1.0
5898,7031,0.6476668524619421,1.0
5898,7124,0.6365584864788738,1.0
5898,7424,0.5024485504207599,1.0
5898,8600,0.44403231157555945,1.0
5898,8872,0.7670138160378419,1.0
5898,9735,0.41628518595419683,1.0
5898,51083,0.2572766015084725,1.0
5901,375,0.47056404767343984,1.0
5901,580,0.45314163389131035,1.0
5901,1113,0.4887826583391633,1.0
5901,1268,0.6432374904811702,1.0
5901,1499,0.36667554713697315,1.0
5901,2054,0.4397471444970973,1.0
5901,2308,0.5728823724921475,1.0
5901,3265,0.6742377402146452,1.0
5901,3833,0.56283060556388,1.0
5901,3838,0.47318402655808506,1.0
5901,4170,0.45005194045268826,1.0
5901,4218,0.3829413550593916,1.0
5901,4548,0.5163905056940807,1.0
5901,4792,0.5340752511708193,1.0
5901,4985,0.488602931740845,1.0
5901,6626,0.528665004117413,1.0
5901,6744,0.5622883619106716,1.0
5901,6772,0.3625066835536648,1.0
5901,6908,0.5061414680975921,1.0
5901,7015,0.5633017913507703,1.0
5901,7341,0.3839374334301385,1.0
5901,7428,0.5328742144927711,1.0
5901,8021,0.4716659626337404,1.0
5901,10763,0.4951722489783917,1.0
5901,23541,0.5794574336838125,1.0
5901,29107,0.6628933969806607,1.0
5901,50628,0.5637138759038574,1.0
5901,57122,0.2888916141907121,1.0
5901,57610,0.5256148765882901,1.0
5906,1509,0.456427311186601,1.0
5906,3682,0.6409944031534386,1.0
5906,5266,0.5977662060027278,1.0
5906,5450,0.5485471689312206,1.0
5906,10235,0.5069351592762555,1.0
5910,4928,0.7101860012629166,1.0
5914,32,0.5514150793350587,1.0
5914,185,0.6241654000348421,1.0
5914,216,0.3859923940728387,1.0
5914,335,0.5937177141588524,1.0
5914,412,0.8098212487193597,1.0
5914,595,0.411379922426867,1.0
5914,861,0.6762455433390354,1.0
5914,929,0.6092019569156769,1.0
5914,952,0.6802447395302381,1.0
5914,1053,0.5995158570409308,1.0
5914,1103,0.6268895720564229,1.0
5914,1381,0.6202945861972755,1.0
5914,2068,0.457427131448888,1.0
5914,2099,0.4362331666691307,1.0
5914,2253,0.5008830898971545,1.0
5914,3218,0.5558561735866178,1.0
5914,3250,0.519868362506624,1.0
5914,3294,0.46067155704834767,1.0
5914,3605,0.40535449789013805,1.0
5914,3858,0.43468193993128684,1.0
5914,4297,0.6341868933816641,1.0
5914,4914,0.7700966550330088,1.0
5914,5328,0.661840414739765,1.0
5914,5578,0.5192856005198894,1.0
5914,5917,0.3423536305720345,1.0
5914,7043,0.7780810812422674,1.0
5914,7068,0.7276644213186825,1.0
5914,7150,0.23724438184769958,1.0
5914,7173,0.5876311705761078,1.0
5914,7270,0.45736528654128555,1.0
5914,7421,0.7131377531092424,1.0
5914,7422,0.6621994537739212,1.0
5914,7515,0.5910150089461433,1.0
5914,8743,0.5117879533570091,1.0
5914,51014,0.7232520611583795,1.0
5915,338,0.47269461093713383,1.0
5915,567,0.3252098230553899,1.0
5915,959,0.7928705831654086,1.0
5915,1639,0.6819652878463217,1.0
5915,1738,0.36365957300019636,1.0
5915,2670,0.5311334120742456,1.0
5915,2950,0.4398762679531668,1.0
5915,3123,0.5681397918803962,1.0
5915,3202,0.6138418301608206,1.0
5915,3460,0.4166449332634307,1.0
5915,3486,0.7119445269314635,1.0
5915,3670,0.6572223538717282,1.0
5915,4803,0.644051295633826,1.0
5915,5154,0.5520388009144038,1.0
5915,5241,0.5724052189146738,1.0
5915,5371,0.5943404068173483,1.0
5915,5947,0.7070809644320204,1.0
5915,6257,0.41963335590956546,1.0
5915,6317,0.43457284112418304,1.0
5915,6772,0.4167346908446584,1.0
5915,7026,0.30192584658050126,1.0
5915,7056,0.5856117130059628,1.0
5915,8775,0.5159266332874562,1.0
5915,10959,0.3594450449449921,1.0
5915,11076,0.5830986394076954,1.0
5915,11186,0.42830912449834857,1.0
5915,51083,0.5414418966151007,1.0
5915,81857,0.4679912969680957,1.0
5916,19,0.489424559630698,1.0
5916,1513,0.7279596900787546,1.0
5916,1956,0.49024261018764664,1.0
5916,2249,0.7697391741341509,1.0
5916,6256,0.7014852083230566,1.0
5916,6667,0.5520577877153997,1.0
5916,7075,0.6202227330536427,1.0
5916,84909,0.36736255861128664,1.0
5920,5918,0.6661594703239585,1.0
5921,29,0.4782437398954592,1.0
5921,241,0.5141295303486274,1.0
5921,268,0.6160472178029253,1.0
5921,309,0.47226565528723313,1.0
5921,375,0.5365977022919539,1.0
5921,392,0.6255525554627155,1.0
5921,393,0.5191735509166631,1.0
5921,645,0.6521068249454887,1.0
5921,722,0.4410319901518755,1.0
5921,760,0.6759679979665574,1.0
5921,808,0.45019485764075207,1.0
5921,885,0.7660247302360459,1.0
5921,929,0.528115003817721,1.0
5921,959,0.559499045616495,1.0
5921,1401,0.6096225022040632,1.0
5921,1435,0.5952546967501449,1.0
5921,1436,0.45654042917833626,1.0
5921,1796,0.5047902847041302,1.0
5921,1894,0.7583088788461458,1.0
5921,1956,0.21191487452265118,1.0
5921,2028,0.7817314652150333,1.0
5921,2149,0.6894901931865804,1.0
5921,2185,0.762845000383099,1.0
5921,2191,0.6167214434986754,1.0
5921,2596,0.6341576310861625,1.0
5921,2597,0.4131945478125348,1.0
5921,2700,0.6068927885737628,1.0
5921,2702,0.7324497417644383,1.0
5921,2796,0.6935795447507258,1.0
5921,2821,0.3207079497940949,1.0
5921,2885,0.512264843542575,1.0
5921,3561,0.44452462787819946,1.0
5921,3630,0.6765011382636266,1.0
5921,4782,0.43554411681251104,1.0
5921,4803,0.4786437745094545,1.0
5921,4881,0.5405132557737432,1.0
5921,5335,0.31721533184436157,1.0
5921,5654,0.8509606335059343,1.0
5921,5868,0.4044707643994258,1.0
5921,5870,0.5763986216187428,1.0
5921,5879,0.44200806674451293,1.0
5921,6004,0.6013380625396145,1.0
5921,6283,0.3172509530152898,1.0
5921,6382,0.5926494920211755,1.0
5921,6396,0.4030800085141539,1.0
5921,6637,0.3925428841009697,1.0
5921,6714,0.4225997436628205,1.0
5921,7249,0.6740383967669755,1.0
5921,7414,0.29219598619592035,1.0
5921,7421,0.5331117151918033,1.0
5921,7514,0.49436914008997007,1.0
5921,10636,0.5359054270796099,1.0
5921,10657,0.33348818191004526,1.0
5921,10993,0.5488717456442779,1.0
5921,23082,0.44291117772736205,1.0
5921,23413,0.6722161084039452,1.0
5921,23417,0.4191614013873332,1.0
5921,26762,0.5350690996367486,1.0
5921,55738,0.5762639491144219,1.0
5921,56731,0.5665733429188429,1.0
5921,80975,0.6348827564178338,1.0
5921,116987,0.6643381278373255,1.0
5930,7157,0.39478789226822497,1.0
5950,60,0.36508052397442503,1.0
5950,213,0.2955434793344387,1.0
5950,215,0.6266935092091346,1.0
5950,268,0.49750991077040896,1.0
5950,667,0.4026958960328284,1.0
5950,1026,0.46926695675983215,1.0
5950,1437,0.40933468275043217,1.0
5950,1994,0.5016252595325144,1.0
5950,2167,0.5163593311350968,1.0
5950,2280,0.20231717547709271,1.0
5950,3250,0.36771410521646364,1.0
5950,3426,0.46282487026733404,1.0
5950,3552,0.4750056811697986,1.0
5950,4155,0.5442409468448044,1.0
5950,4233,0.46323198296002244,1.0
5950,4582,0.9069453468110723,1.0
5950,4669,0.5514087111527972,1.0
5950,4869,0.3127658714720382,1.0
5950,5347,0.34444486102478067,1.0
5950,5947,0.695665493577425,1.0
5950,6011,0.5685978233413138,1.0
5950,6462,0.5751590803800302,1.0
5950,6517,0.5490330627722941,1.0
5950,7247,0.4577675438747265,1.0
5950,7257,0.3827686018908646,1.0
5950,8852,0.6805497102855944,1.0
5950,10993,0.5035036931898178,1.0
5950,26330,0.7044693785374909,1.0
5962,3630,0.4658886580897868,1.0
5962,5879,0.6749591861761696,1.0
5962,6010,0.3610606615283818,1.0
5962,54466,0.39411192469460954,1.0
5971,196,0.3978398441168545,1.0
5971,596,0.6330877089269571,1.0
5971,920,0.5848973469164833,1.0
5971,958,0.4308770113693381,1.0
5971,1616,0.6245912157744673,1.0
5971,3687,0.4580156556174723,1.0
5971,3842,0.5473715458239038,1.0
5971,4185,0.5803231645110696,1.0
5971,4792,0.9997239279501591,1.0
5971,5058,0.6000349837560945,1.0
5971,6483,0.6352209201607001,1.0
5971,8915,0.676213919937903,1.0
5979,185,0.4660421857328283,1.0
5979,207,0.26617802552545333,1.0
5979,1026,0.502174744256819,1.0
5979,1048,0.49033158875290445,1.0
5979,1398,0.36706617605247704,1.0
5979,1406,0.6118222814772234,1.0
5979,1445,0.41030773702221623,1.0
5979,3674,0.6011965533942709,1.0
5979,3799,0.37521786750875863,1.0
5979,4155,0.4981698390865384,1.0
5979,4208,0.34102324230321457,1.0
5979,4218,0.6588481739049217,1.0
5979,4233,0.4221964159661298,1.0
5979,4681,0.3902810313470679,1.0
5979,4691,0.47759874885210485,1.0
5979,4888,0.5059486253054983,1.0
5979,4893,0.5379207883506754,1.0
5979,4914,0.6087976230831222,1.0
5979,5024,0.5917766531134748,1.0
5979,5076,0.5884206324673915,1.0
5979,5163,0.31412724853327223,1.0
5979,5578,0.5267142877505251,1.0
5979,5725,0.41934569778118813,1.0
5979,5781,0.3545501274263217,1.0
5979,5795,0.5422044935183101,1.0
5979,5868,0.3750915284406081,1.0
5979,5894,0.5406970500017491,1.0
5979,5967,0.4709242854783213,1.0
5979,6010,0.5977490698222677,1.0
5979,6050,0.4384107152418474,1.0
5979,6647,0.4949548096588105,1.0
5979,6667,0.46413398892366137,1.0
5979,6714,0.6068590031942517,1.0
5979,7054,0.524408323629974,1.0
5979,7150,0.5376270103200532,1.0
5979,7299,0.4820374176212302,1.0
5979,7306,0.4801349391086302,1.0
5979,7369,0.5728327251037649,1.0
5979,7422,0.37515716183364467,1.0
5979,8643,0.6134338549174252,1.0
5979,8929,0.5394093423017601,1.0
5979,9700,0.49856678269247473,1.0
5979,10993,0.5914388389187655,1.0
5979,26586,0.5376673437945546,1.0
5979,51094,0.44835291096152935,1.0
5979,55715,0.664162349950597,1.0
5979,79577,0.7021211682587252,1.0
5987,910,0.5981712004199252,1.0
5987,914,0.5529206951965887,1.0
5987,1490,0.5798841840305937,1.0
5987,1576,0.6261256863934382,1.0
5987,3778,0.5231825961859018,1.0
5987,6294,0.45782516264701467,1.0
5987,6334,0.6452916274612027,1.0
5987,9641,0.4422168613186799,1.0
5987,57332,0.3415510146534829,1.0
5992,6376,0.37053646199588014,1.0
5993,3458,0.40254741350409134,1.0
5993,5989,0.4805051403680355,1.0
5998,3339,0.6344375585888751,1.0
5998,5999,0.371251547926843,1.0
5998,9628,0.5056603980930829,1.0
5999,1312,0.5801432489782888,1.0
5999,2668,0.6637325966299428,1.0
5999,3356,0.6591131416689391,1.0
5999,3551,0.9077967609145583,1.0
5999,4086,0.45251119064365264,1.0
5999,4496,0.6733368759979781,1.0
5999,5308,0.4739452512557574,1.0
5999,5724,0.6441718192486923,1.0
5999,5998,0.6263133559177949,1.0
5999,10672,0.5951981162115088,1.0
6009,3630,0.4315282426239928,1.0
6009,5898,0.4427841333484525,1.0
6009,23770,0.3680871382506542,1.0
6016,116,0.6996280201897508,1.0
6016,931,0.5367595407257044,1.0
6016,959,0.5483492669154775,1.0
6016,5125,0.5154254104159824,1.0
6016,25959,0.48638821158256135,1.0
6048,5829,0.4573886467789737,1.0
6048,23192,0.6090295493793716,1.0
6050,920,0.5992800326161517,1.0
6050,2639,0.359906859768145,1.0
6050,3630,0.41207792372306606,1.0
6050,3676,0.4774286564296464,1.0
6050,5788,0.4886926821555481,1.0
6050,6299,0.5704509058823503,1.0
6050,10153,0.38480146703820456,1.0
6050,27087,0.6115706090215953,1.0
6050,283871,0.6072870960060667,1.0
6097,3605,0.5706284006586628,1.0
6118,545,0.29257490991776347,1.0
6118,6119,0.14433733588392167,1.0
6118,7349,0.551202779118731,1.0
6135,5970,0.47191702088564813,1.0
6146,2244,0.3222060255894636,1.0
6146,2694,0.3438864711005658,1.0
6146,5949,0.3725609423759231,1.0
6146,7157,0.468814364337335,1.0
6184,6185,0.5145213646696312,1.0
6185,100,0.3981277684059108,1.0
6188,328,0.1254392810312287,1.0
6194,309,0.33987280376171247,1.0
6194,1938,0.4481732481357151,1.0
6194,1950,0.7441710372793305,1.0
6194,1977,0.352026048137688,1.0
6194,2475,0.6088113835820544,1.0
6194,3005,0.5272396151432748,1.0
6194,3630,0.6187474986358185,1.0
6194,4803,0.6899184747642061,1.0
6194,5062,0.5493098431377411,1.0
6194,5293,0.6363774774784622,1.0
6194,5595,0.5612381883378089,1.0
6194,7143,0.6441378530575776,1.0
6195,1051,0.3210019436631172,1.0
6195,1147,0.6380836446910552,1.0
6195,1950,0.6555309731667003,1.0
6195,2260,0.4989901825150913,1.0
6195,5337,0.5031380729353919,1.0
6195,6857,0.5206361148833711,1.0
6195,8165,0.359304717791493,1.0
6197,213,0.489490892087529,1.0
6197,354,0.5302350993534329,1.0
6197,355,0.5819839861561759,1.0
6197,914,0.519401586125021,1.0
6197,1401,0.4381220477635839,1.0
6197,1950,0.5496573728119943,1.0
6197,2048,0.7259388376876124,1.0
6197,2099,0.447432399174458,1.0
6197,2316,0.5060917286679787,1.0
6197,3297,0.2387359830868085,1.0
6197,3356,0.5425048665948886,1.0
6197,4208,0.7162729513623205,1.0
6197,4633,0.45738672071588854,1.0
6197,4638,0.8558008358971859,1.0
6197,4776,0.43143636016436193,1.0
6197,4904,0.6071209831171285,1.0
6197,4988,0.43644082861819555,1.0
6197,6774,0.6193041469314541,1.0
6197,7035,0.5818885939835889,1.0
6197,7157,0.5688144839654606,1.0
6197,8682,0.42955666060364417,1.0
6198,207,0.4568891208135199,1.0
6198,309,0.7391886677654291,1.0
6198,1975,0.5368365892328444,1.0
6198,1978,0.5344123953898723,1.0
6198,4846,0.7224748823370608,1.0
6198,5728,0.4366097601460439,1.0
6198,5781,0.34687717448361743,1.0
6198,5894,0.3993252331087423,1.0
6198,7124,0.5659434532426515,1.0
6199,3630,0.5796734213486193,1.0
6199,65057,0.4434973555958488,1.0
6208,6389,0.6167243944273977,1.0
6210,1977,0.6266649863691366,1.0
6223,4233,0.342749252862889,1.0
6223,4311,0.49476465410730325,1.0
6240,1028,0.49264812611600384,1.0
6240,2067,0.3622975137602381,1.0
6240,5728,0.31151058125996345,1.0
6240,6241,0.29863743833151,1.0
6240,6439,0.43741068626354856,1.0
6240,6626,0.5059112857342117,1.0
6241,185,0.5076289891677142,1.0
6241,7072,0.39716663326063617,1.0
6251,914,0.45517099115564097,1.0
6251,3987,0.5231972352892316,1.0
6251,5954,0.4493975610903791,1.0
6258,4023,0.5363103739099725,1.0
6271,488,0.33683285590010636,1.0
6271,4842,0.32246164725158777,1.0
6271,6273,0.563312402923382,1.0
6271,6279,0.4075869648470446,1.0
6271,6280,0.4570533487540639,1.0
6271,6285,0.5137085592230338,1.0
6271,6317,0.49415243583730595,1.0
6271,7225,0.3279285705962621,1.0
6277,153,0.35655107613610215,1.0
6277,185,0.4526701533186105,1.0
6277,186,0.335574424884268,1.0
6277,285,0.4483677124620167,1.0
6277,302,0.4229498837907325,1.0
6277,311,0.4272720049823508,1.0
6277,958,0.7081049172171363,1.0
6277,1776,0.5677042000357376,1.0
6277,2042,0.7712650343182752,1.0
6277,2051,0.32118181805629725,1.0
6277,2160,0.35305235842924687,1.0
6277,2348,0.4095301347919944,1.0
6277,2796,0.47509450062587527,1.0
6277,3630,0.41589662127605453,1.0
6277,3664,0.5080605770603654,1.0
6277,3818,0.3993174156446414,1.0
6277,4582,0.39307342521471655,1.0
6277,4669,0.5584622520219598,1.0
6277,5145,0.33440047885183855,1.0
6277,5269,0.4878099218228392,1.0
6277,5321,0.46899302062835635,1.0
6277,5617,0.5783330325444043,1.0
6277,5618,0.45209757900298,1.0
6277,5925,0.635986662363806,1.0
6277,5957,0.4862247927691341,1.0
6277,6462,0.5061031632427516,1.0
6277,6647,0.6083246019232844,1.0
6277,6844,0.3563613465546568,1.0
6277,6902,0.3785542103220182,1.0
6277,7157,0.3988580358886592,1.0
6277,11113,0.46448518718530846,1.0
6277,28954,0.5360253190700159,1.0
6277,29116,0.4142161675544974,1.0
6277,50863,0.43604071374431164,1.0
6284,3552,0.45999891652406116,1.0
6284,55193,0.53381664136225,1.0
6285,251,0.3716806951441124,1.0
6285,351,0.33689703687397166,1.0
6285,551,0.5993148452090219,1.0
6285,759,0.5654718716679843,1.0
6285,847,0.12863343080834372,1.0
6285,1437,0.5002313392896812,1.0
6285,1457,0.549150835260753,1.0
6285,1909,0.44707988084815453,1.0
6285,2026,0.47737259354576506,1.0
6285,2247,0.39812050147660166,1.0
6285,2596,0.4373587516570454,1.0
6285,2932,0.43410166433786956,1.0
6285,3569,0.4857463495218677,1.0
6285,3664,0.45759497746480016,1.0
6285,3725,0.6509542695786266,1.0
6285,4602,0.6186841748419047,1.0
6285,6667,0.5433634227292821,1.0
6285,6714,0.8998360626973603,1.0
6285,7173,0.5856112093271721,1.0
6285,7357,0.4002619863481357,1.0
6285,23423,0.5828296116836821,1.0
6285,79026,0.5255276269353926,1.0
6286,2048,0.6388297571584587,1.0
6286,7430,0.5060010984902007,1.0
6286,7474,0.6069482196386042,1.0
6300,595,0.3580162824225326,1.0
6300,995,0.5365456333947656,1.0
6300,3596,0.5074791564359771,1.0
6300,4192,0.588543523965488,1.0
6300,5600,0.4820834974157267,1.0
6300,25897,0.48355964350410663,1.0
6301,290,0.6993688795739732,1.0
6301,472,0.5095319162350027,1.0
6301,834,0.5625525357009625,1.0
6301,1050,0.5275721397863166,1.0
6301,1378,0.2943437972549424,1.0
6301,1514,0.3554061608076512,1.0
6301,1773,0.5968535859494334,1.0
6301,3458,0.6504621187546179,1.0
6301,3551,0.40260736260355445,1.0
6301,3569,0.4347249814702654,1.0
6301,3627,0.3939406192136185,1.0
6301,3725,0.29660659452174654,1.0
6301,4141,0.44080644565393345,1.0
6301,4153,0.41889382176327183,1.0
6301,4615,0.47603580838422055,1.0
6301,5266,0.492620882788232,1.0
6301,5269,0.49099502476334145,1.0
6301,5743,0.49746174179675984,1.0
6301,6531,0.4872710146933505,1.0
6301,7430,0.3455788070303284,1.0
6301,9372,0.36706097336611787,1.0
6301,10747,0.36993417689940855,1.0
6301,10998,0.5864378783482939,1.0
6301,57142,0.15514460803140628,1.0
6303,811,0.5619593050669881,1.0
6303,836,0.4936569215964572,1.0
6303,920,0.4863201752875066,1.0
6303,1059,0.5259492129471202,1.0
6303,2821,0.40328054226909466,1.0
6303,3557,0.43183704407015855,1.0
6303,5579,0.5095384259481427,1.0
6303,6608,0.5049854728735786,1.0
6303,7040,0.42141570974064463,1.0
6303,26206,0.5187249537962116,1.0
6303,196743,0.5427663097518779,1.0
6304,925,0.5165815716952857,1.0
6304,1536,0.6300706069289161,1.0
6304,57332,0.5408310805930516,1.0
6342,31,0.59181180939645,1.0
6342,847,0.41940755185389117,1.0
6342,2806,0.4978900639632265,1.0
